candidate_id,tier,space,axis_pc,blind_axis_score
C0449,B,centered,2,0.058265657396418764
C0450,B,centered,2,0.0011714341370152304
C0451,B,centered,2,0.0819707803012571
C0452,B,centered,2,-0.08715042178566579
C0453,B,centered,2,0.03556255220342394
C0454,B,centered,2,-0.00732979320563936
C0455,B,centered,2,0.05401016407634263
C0456,B,centered,2,-0.046259194867843245
C0457,B,centered,2,0.053530306742266505
C0458,B,centered,2,-0.05735942497573808
C0459,B,centered,2,0.030774730756296467
C0460,B,centered,2,0.013965357645889303
C0461,B,centered,2,-0.12978684956432399
C0462,B,centered,2,0.09378732261164784
C0463,B,centered,2,-0.07552850781043187
C0464,B,centered,2,0.06861540098847892
C0465,B,centered,2,-0.12861963805241017
C0466,B,centered,2,0.05051372322716208
C0467,B,centered,2,-0.007144583316573281
C0468,B,centered,2,0.07626858959621029
C0469,B,centered,2,-0.04305271763949965
C0470,B,centered,2,0.09221143809356099
C0471,B,centered,2,-0.028847637620825498
C0472,B,centered,2,0.06628215905014864
C0473,B,centered,2,-0.02417907330114493
C0474,B,centered,2,-0.06094171005188325
C0475,B,centered,2,-0.08276739709369264
C0476,B,centered,2,0.001402464302374919
C0477,B,centered,2,-0.08353234708667198
C0478,B,centered,2,0.040024128404526335
C0479,B,centered,2,-0.11739273610677206
C0480,B,centered,2,0.0819945064904603
C0481,B,centered,2,-0.018226615488141393
C0482,B,centered,2,-0.012831996166895962
C0483,B,centered,2,0.04613715907562023
C0484,B,centered,2,-0.01504514751773651
C0485,B,centered,2,-0.042987041819017635
C0486,B,centered,2,0.044323046863965807
C0487,B,centered,2,-0.059118698252363024
C0488,B,centered,2,0.07081806445698297
C0489,B,centered,2,-0.006135775344032795
C0490,B,centered,2,0.002319395499398062
C0491,B,centered,2,-0.07970061270696684
C0492,B,centered,2,0.03974460534611783
C0493,B,centered,2,-0.13469153057728742
C0494,B,centered,2,0.06014415454171067
C0495,B,centered,2,-0.1343754858793469
C0496,B,centered,2,0.06994394697127038
C0497,B,centered,2,0.02261080865128644
C0498,B,centered,2,-0.03316537279830142
C0499,B,centered,2,-0.05319613108030706
C0500,B,centered,2,0.01447389798582661
C0501,B,centered,2,-0.19857915005637156
C0502,B,centered,2,0.02418878316686943
C0503,B,centered,2,0.07553145980026768
C0504,B,centered,2,-0.06991555267773521
C0505,B,centered,2,0.08527204996948687
C0506,B,centered,2,-0.028225695144259707
C0507,B,centered,2,-0.020160360041561343
C0508,B,centered,2,0.13349434377602654
C0509,B,centered,2,-0.02016855519654289
C0510,B,centered,2,0.041124714040820826
C0511,B,centered,2,-0.061241887057813166
C0512,B,centered,2,0.03050457913337098
C0513,B,centered,2,-0.004487719099423329
C0514,B,centered,2,0.02911523037438933
C0515,B,centered,2,-0.1239859449258382
C0516,B,centered,2,0.10846002633073687
C0517,B,centered,2,-0.08647444759108239
C0518,B,centered,2,0.06407238806974913
C0519,B,centered,2,-0.014111370243464521
C0520,B,centered,2,0.05561835329192097
C0521,B,centered,2,-0.03068992971542575
C0522,B,centered,2,0.03823365238509677
C0523,B,centered,2,-0.077164725296145
C0524,B,centered,2,0.040639088907413315
C0525,B,centered,2,-0.07855686355081475
C0526,B,centered,2,0.06872292575730252
C0527,B,centered,2,-0.01213964975517498
C0528,B,centered,2,0.018892865817684477
C0529,B,centered,2,-0.0007047406144100324
C0530,B,centered,2,0.04098819767653545
C0531,B,centered,2,-0.037623247460337385
C0532,B,centered,2,-0.008257170859463992
C0533,B,centered,2,-0.08054206055704029
C0534,B,centered,2,0.0013503510397606768
C0535,B,centered,2,-0.03320760131917296
C0536,B,centered,2,0.05473528571343073
C0537,B,centered,2,-0.026744009503718205
C0538,B,centered,2,0.08424446515764863
C0539,B,centered,2,-0.023508120985723066
C0540,B,centered,2,0.09548930336619625
C0541,B,centered,2,-0.07961824397009595
C0542,B,centered,2,-0.012833346297588427
C0543,B,centered,2,-0.04477488121091256
C0544,B,centered,2,0.03742936360525962
C0545,B,centered,2,-0.01856415053304712
C0546,B,centered,2,0.028291098193949097
C0547,B,centered,2,-0.0769287077588928
C0548,B,centered,2,0.06108807801170998
C0549,B,centered,2,-0.06909290017868411
C0550,B,centered,2,-0.04130398133685522
C0551,B,centered,2,-0.025282135048330465
C0552,B,centered,2,0.0928780679019045
C0553,B,centered,2,0.07944133717185121
C0554,B,centered,2,-0.07844345708100248
C0555,B,centered,2,0.06863979614927936
C0556,B,centered,2,-0.05248274288679661
C0557,B,centered,2,0.05267187448425075
C0558,B,centered,2,-0.07822090919587107
C0559,B,centered,2,0.05795715874721804
C0560,B,centered,2,-0.07904605349455496
C0561,B,centered,2,-0.0019081098490384657
C0562,B,centered,2,0.05523135340325094
C0563,B,centered,2,-0.035789434354121005
C0564,B,centered,2,0.052850142789973985
C0565,B,centered,2,-0.002243341900189893
C0566,B,centered,2,0.004980528224101347
C0567,B,centered,2,-0.018058543525344327
C0568,B,centered,2,0.09415725361063419
C0569,B,centered,2,-0.0247851882696666
C0570,B,centered,2,0.0711802199835645
C0571,B,centered,2,-0.017659441478272607
C0572,B,centered,2,0.0012828326837523185
C0573,B,centered,2,-0.057240389871072106
C0574,B,centered,2,-0.02444846596873667
C0575,B,centered,2,-0.025815341598544487
C0576,B,centered,2,-0.0012676065826052756
C0577,B,centered,2,-0.0106851119460166
C0578,B,centered,2,0.05455584331027101
C0579,B,centered,2,-0.09349652116144795
C0580,B,centered,2,0.023692403519821895
C0581,B,centered,2,-0.06755549419457509
C0582,B,centered,2,-0.028138270663069537
C0583,B,centered,2,-0.034213139701872265
C0584,B,centered,2,0.04006269819152856
C0585,B,centered,2,-0.02765416182813112
C0586,B,centered,2,0.0427144602740349
C0587,B,centered,2,-0.02453457075763835
C0588,B,centered,2,-0.0052865329581472656
C0589,B,centered,2,0.005082252131388595
C0590,B,centered,2,0.0360502103416093
C0591,B,centered,2,0.04011412236146057
C0592,B,centered,2,0.038272100593397834
C0593,B,centered,2,0.009784104648840216
C0594,B,centered,2,-0.003902741373685381
C0595,B,centered,2,0.057930272313120326
C0596,B,centered,2,-0.06231901501220188
C0597,B,centered,2,-0.06973886619494928
C0598,B,centered,2,-0.04799448037201078
C0599,B,centered,2,0.048962900396037505
C0600,B,centered,2,-0.04733037132979981
C0601,B,centered,2,0.09266354514604812
C0602,B,centered,2,-0.062301688058857156
C0603,B,centered,2,0.08518016982877835
C0604,B,centered,2,0.022610146127785488
C0605,B,centered,2,0.07007297676954069
C0606,B,centered,2,-0.13010407716706515
C0607,B,centered,2,-0.0007823501063341765
C0608,B,centered,2,0.10554159361194178
C0609,B,centered,2,0.044493760183855584
C0610,B,centered,2,-0.0654467755077171
C0611,B,centered,2,0.02158194191039527
C0612,B,centered,2,-0.044155684274765676
C0613,B,centered,2,0.02520810209902445
C0614,B,centered,2,-0.051512879542074
C0615,B,centered,2,0.0700622141727952
C0616,B,centered,2,-0.045468353084934944
C0617,B,centered,2,0.03239618476120185
C0618,B,centered,2,0.005430700980304657
C0619,B,centered,2,0.08956116565287568
C0620,B,centered,2,0.06761242000140849
C0621,B,centered,2,-0.03647561137210361
C0622,B,centered,2,0.08481900611875534
C0623,B,centered,2,-0.005768888281940077
C0624,B,centered,2,0.0720724932826285
C0625,B,centered,2,-0.07470434670455305
C0626,B,centered,2,0.05374611588574289
C0627,B,centered,2,0.007695026490393294
C0628,B,centered,2,-0.06729633596446322
C0629,B,centered,2,0.029072230691697502
C0630,B,centered,2,-0.14215450306294594
C0631,B,centered,2,0.019352512698517777
C0632,B,centered,2,-0.05113673594047504
C0633,B,centered,2,-0.021106615989867298
C0634,B,centered,2,-0.1801416348884422
C0635,B,centered,2,0.09671837076003183
C0636,B,centered,2,0.006889693716836141
C0637,B,centered,2,0.042742110184030374
C0638,B,centered,2,-0.017311070191794918
C0639,B,centered,2,-0.07589204046828665
C0640,B,centered,2,-0.06657535652726848
C0641,B,centered,2,0.07993593212965336
C0642,B,centered,2,-0.06267778400949658
C0643,B,centered,2,-0.041610227597715946
C0644,B,centered,2,-0.10271253844042066
C0645,B,centered,2,0.10975202178871898
C0646,B,centered,2,0.0016921566402326512
C0647,B,centered,2,-0.03812945472789851
C0648,B,centered,2,-0.038972514507674576
C0649,B,centered,2,0.009764930225379906
C0650,B,centered,2,-0.03755633434200103
C0651,B,centered,2,-0.03622628195880477
C0652,B,centered,2,-0.08041922098961203
C0653,B,centered,2,-0.0015399953712210198
C0654,B,centered,2,-0.036141303768035676
C0655,B,centered,2,-0.011586649239846961
C0656,B,centered,2,-0.03807245065229896
C0657,B,centered,2,0.03996988886693481
C0658,B,centered,2,-0.06957509733076922
C0659,B,centered,2,-0.04245261108534259
C0660,B,centered,2,0.02075185524552647
C0661,B,centered,2,0.09277114173433985
C0662,B,centered,2,-0.008997360498929857
C0663,B,centered,2,-0.03668022286516758
C0664,B,centered,2,0.09284845937961388
C0665,B,centered,2,-0.0866842122801777
C0666,B,centered,2,0.0263759562984049
C0667,B,centered,2,-0.11066275256548089
C0668,B,centered,2,0.023031752586216366
C0669,B,centered,2,-7.377218251050948e-05
C0670,B,centered,2,-0.012458966761829332
C0671,B,centered,2,0.09076205205498918
C0672,B,centered,2,-0.04132506759400644
C0673,B,centered,2,-0.010087326138887787
C0674,B,centered,2,0.02527091395004105
C0675,B,centered,2,-0.004789980250606556
C0676,B,centered,2,0.06479850405359963
C0677,B,centered,2,0.019031380180633786
C0678,B,centered,2,0.02782396669449266
C0679,B,centered,2,-0.0531923216111785
C0680,B,centered,2,0.07398258260098994
C0681,B,centered,2,-0.0199766881306402
C0682,B,centered,2,0.03958497817703955
C0683,B,centered,2,-0.03647131172549222
C0684,B,centered,2,0.03334420536388489
C0685,B,centered,2,-0.05378853193819536
C0686,B,centered,2,-0.018703553344783273
C0687,B,centered,2,0.027233998817289697
C0688,B,centered,2,-0.047896514851857606
C0689,B,centered,2,0.008761710026278824
C0690,B,centered,2,-0.0762638212002317
C0691,B,centered,2,0.10358638411149386
C0692,B,centered,2,0.07831928858696559
C0693,B,centered,2,-0.0032886775783005653
C0694,B,centered,2,-0.056593015579417615
C0695,B,centered,2,-0.05113205438949781
C0696,B,centered,2,-0.12752535327149644
C0697,B,centered,2,-0.020604058409559856
C0698,B,centered,2,-0.044308945138542444
C0699,B,centered,2,0.014963064567579457
C0700,B,centered,2,-0.02604020771322247
C0701,B,centered,2,0.09233916816931655
C0702,B,centered,2,0.061672069368304994
C0703,B,centered,2,0.08325025718812917
C0704,B,centered,2,-0.04739582099539295
C0705,B,centered,2,-0.002164537690569883
C0706,B,centered,2,-0.05068245852135772
C0707,B,centered,2,0.05325237356071599
C0708,B,centered,2,-0.1380197558833042
C0709,B,centered,2,0.09409866190159492
C0710,B,centered,2,-0.0353394756566963
C0711,B,centered,2,0.10993415713330118
C0712,B,centered,2,-0.01763188359414777
C0713,B,centered,2,0.06493116499505193
C0714,B,centered,2,-0.08673041490053285
C0715,B,centered,2,0.06388685312846382
C0716,B,centered,2,0.04653807130770641
C0717,B,centered,2,0.05898455140931311
C0718,B,centered,2,-0.06440451107812392
C0719,B,centered,2,-0.07113880129613741
C0720,B,centered,2,0.04806833089055894
C0721,B,centered,2,-0.10458826698725285
C0722,B,centered,2,0.007560496790203675
C0723,B,centered,2,-0.10346233968069445
C0724,B,centered,2,0.040489576161998324
C0725,B,centered,2,-0.13256804477462067
C0726,B,centered,2,0.07931811303372462
C0727,B,centered,2,0.06578081564484574
C0728,B,centered,2,-0.004185388732111392
C0729,B,centered,2,0.060147476527620994
C0730,B,centered,2,-0.004556241032464172
C0731,B,centered,2,0.1647652660068138
C0732,B,centered,2,-0.16522700831130036
C0733,B,centered,2,-0.04515233242959451
C0734,B,centered,2,0.028771118988576157
C0735,B,centered,2,-0.035016139805792094
C0736,B,centered,2,0.0444701799085098
C0737,B,centered,2,-0.0022774931508867673
C0738,B,centered,2,0.01647678501409981
C0739,B,centered,2,0.08031306329774153
C0740,B,centered,2,-0.038581726846169805
C0741,B,centered,2,0.10589794981869385
C0742,B,centered,2,-0.18500541330577427
C0743,B,centered,2,0.032640651223613905
C0744,B,centered,2,0.0636615641435687
C0745,B,centered,2,-0.00015110923686873016
C0746,B,centered,2,0.024047358899934593
C0747,B,centered,2,-0.11930041174553532
C0748,B,centered,2,0.06334507662548193
C0749,B,centered,2,-0.13894729536679956
C0750,B,centered,2,0.033165600891018
C0751,B,centered,2,-0.17109808869931517
C0752,B,centered,2,0.06460025967892019
C0753,B,centered,2,-0.038124820726195746
C0754,B,centered,2,0.06428174958939857
C0755,B,centered,2,-0.04456954492178181
C0756,B,centered,2,0.05094354843540358
C0757,B,centered,2,-0.06263700814145731
C0758,B,centered,2,0.12271761804467207
C0759,B,centered,2,0.08871435037326102
C0760,B,centered,2,-0.07052881868839503
C0761,B,centered,2,-0.0015600570929546749
C0762,B,centered,2,-0.02775601806276853
C0763,B,centered,2,0.048045430660767274
C0764,B,centered,2,0.02729048876162405
C0765,B,centered,2,0.011238032827325294
C0766,B,centered,2,-0.11166462353365125
C0767,B,centered,2,0.10795132986288085
C0768,B,centered,2,-0.015476409180482953
C0769,B,centered,2,0.06427550192893806
C0770,B,centered,2,0.00288003019762651
C0771,B,centered,2,0.0719776722867366
C0772,B,centered,2,-0.06615519180024751
C0773,B,centered,2,0.09475627254832186
C0774,B,centered,2,0.02046918383986557
C0775,B,centered,2,0.004358513004949974
C0776,B,centered,2,0.0275920314549415
C0777,B,centered,2,-0.01757506229893509
C0778,B,centered,2,0.01436164838632862
C0779,B,centered,2,0.05498438804066613
C0780,B,centered,2,0.06764737006502228
C0781,B,centered,2,-0.10277307675973708
C0782,B,centered,2,0.06915273716807957
C0783,B,centered,2,-0.062215791608777306
C0784,B,centered,2,0.006529769853402129
C0785,B,centered,2,-0.07229580240495866
C0786,B,centered,2,-0.012121987890546632
C0787,B,centered,2,-0.048654719719068075
C0788,B,centered,2,0.056824054013165
C0789,B,centered,2,-0.02371647206430189
C0790,B,centered,2,0.0816902062490588
C0791,B,centered,2,-0.059083861571424985
C0792,B,centered,2,0.00993154800872473
C0793,B,centered,2,-0.02822701381553849
C0794,B,centered,2,0.053822346575920936
C0795,B,centered,2,-0.0026126888057493164
C0796,B,centered,2,-0.007156224245584304
C0797,B,centered,2,-0.16226216074002958
C0798,B,centered,2,0.07097998401494819
C0799,B,centered,2,-0.002114435766547044
C0800,B,centered,2,0.0829952214175575
C0801,B,centered,2,-0.0056016555408790044
C0802,B,centered,2,0.04557738863241425
C0803,B,centered,2,-0.023793200304939935
C0804,B,centered,2,0.033395491598579775
C0805,B,centered,2,-0.026176653748056163
C0806,B,centered,2,-0.028452423092679566
C0807,B,centered,2,0.16397103297460566
C0808,B,centered,2,-0.08817412843771262
C0809,B,centered,2,0.0421624168237741
C0810,B,centered,2,0.01868491993070425
C0811,B,centered,2,-0.07374329837270426
C0812,B,centered,2,-0.033914948396361326
C0813,B,centered,2,0.0033354258628382214
C0814,B,centered,2,-0.024808738963702105
C0815,B,centered,2,-0.04845473954156876
C0816,B,centered,2,0.04506016017769408
C0817,B,centered,2,-0.03152206707761749
C0818,B,centered,2,-0.12145300969094001
C0819,B,centered,2,0.05146520211037777
C0820,B,centered,2,-0.058004722445623165
C0821,B,centered,2,0.11889359830118638
C0822,B,centered,2,-0.06573289624088298
C0823,B,centered,2,0.0009206296956365328
C0824,B,centered,2,-0.0011523575391711803
C0825,B,centered,2,0.09326180032450153
C0826,B,centered,2,-0.012134296630066948
C0827,B,centered,2,-0.012905734002989031
C0828,B,centered,2,-0.023593828711282547
C0829,B,centered,2,0.11104695244151888
C0830,B,centered,2,-0.018409201547981483
C0831,B,centered,2,-0.17053925259128094
C0832,B,centered,2,0.025862386717619854
C0833,B,centered,2,-0.0824012666857548
C0834,B,centered,2,-0.0040435126898042874
C0835,B,centered,2,-0.12366243864042585
C0836,B,centered,2,0.0026639245122021035
C0837,B,centered,2,0.02779295132093694
C0838,B,centered,2,-0.17641867425954266
C0839,B,centered,2,-0.00664861353482946
C0840,B,centered,2,-0.19715464742503389
C0841,B,centered,2,0.09346378906031265
C0842,B,centered,2,0.03401278102836532
C0843,B,centered,2,0.04462758846815396
C0844,B,centered,2,-0.014351400934023834
C0845,B,centered,2,0.027165826202273802
C0846,B,centered,2,-0.029556753359212488
C0847,B,centered,2,-0.06641997784786173
C0848,B,centered,2,0.08957680744003105
C0849,B,centered,2,0.001181993557023792
C0850,B,centered,2,0.008423289859318683
C0851,B,centered,2,-0.06432293596229494
C0852,B,centered,2,0.010998984438059734
C0853,B,centered,2,0.02751262161171418
C0854,B,centered,2,0.046952552332668804
C0855,B,centered,2,-0.05451491284587592
C0856,B,centered,2,0.08265368854484659
C0857,B,centered,2,-0.051732396045735984
C0858,B,centered,2,0.029295093479162555
C0859,B,centered,2,-0.07633459122041417
C0860,B,centered,2,0.07100074699483316
C0861,B,centered,2,-0.022403429715900723
C0862,B,centered,2,0.024968822443438746
C0863,B,centered,2,-0.005046482225920726
C0864,B,centered,2,0.04785496409375579
C0865,B,centered,2,-0.0777459967723927
C0866,B,centered,2,0.03361337982333998
C0867,B,centered,2,-0.0798908392461245
C0868,B,centered,2,-0.02601755794479838
C0869,B,centered,2,-0.018568288863957876
C0870,B,centered,2,0.035177719787025
C0871,B,centered,2,-0.11486983519101167
C0872,B,centered,2,0.01194722608050262
C0873,B,centered,2,-0.09525829893453158
C0874,B,centered,2,-0.013200416637414723
C0875,B,centered,2,0.07106293134651867
C0876,B,centered,2,-0.09894521228955916
C0877,B,centered,2,-0.024091116408882826
C0878,B,centered,2,-0.07257777263329085
C0879,B,centered,2,0.022556088585389718
C0880,B,centered,2,-0.03691193085798572
C0881,B,centered,2,0.07283751604537358
C0882,B,centered,2,-0.10398269834959377
C0883,B,centered,2,0.02696875751830864
C0884,B,centered,2,-0.08018319356273045
C0885,B,centered,2,0.03348587951978213
C0886,B,centered,2,-0.06695622337698481
C0887,B,centered,2,0.06698156988750063
C0888,B,centered,2,0.0038827981203612702
C0889,B,centered,2,-0.030457884374330203
C0890,B,centered,2,0.0107634656596304
C0891,B,centered,2,-0.018401880891511353
C0892,B,centered,2,0.06509796861611138
C0893,B,centered,2,-0.048726626021596844
C0894,B,centered,2,0.04002399693051047
C0895,B,centered,2,-0.04730681785634971
C0896,B,centered,2,0.08590077036596624
C0897,B,centered,2,-0.0052574306322769465
C0898,B,centered,2,0.015168119490595341
C0899,B,centered,2,-0.01505711841724853
C0900,B,centered,2,0.03022352526727722
C0901,B,centered,2,-0.004686507539761299
C0902,B,centered,2,0.028514106969404335
C0903,B,centered,2,-0.0005920577772487996
C0904,B,centered,2,0.025944651413835774
C0905,B,centered,2,-0.08602824987529971
C0906,B,centered,2,0.03417316736390299
C0907,B,centered,2,-0.003597496644569708
C0908,B,centered,2,0.0791421722127962
C0909,B,centered,2,-0.007895247571850592
C0910,B,centered,2,0.01128265531911976
